Index,Date,URL,date,time,key,labels
236,859690_2022-05-11_16:07:44.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3910/859690/dynamic_spectra/LOFAR_20220511_160744_LBA_OUTER_S0.fits,2022-05-11,16:07:44.000000,859690_2022-05-11_16:07:44.000000,3
250,859690_2022-05-11_16:22:44.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3910/859690/dynamic_spectra/LOFAR_20220511_162244_LBA_OUTER_S0.fits,2022-05-11,16:22:44.000000,859690_2022-05-11_16:22:44.000000,3
228,859690_2022-05-11_16:37:44.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3910/859690/dynamic_spectra/LOFAR_20220511_163744_LBA_OUTER_S0.fits,2022-05-11,16:37:44.000000,859690_2022-05-11_16:37:44.000000,3
235,859690_2022-05-11_16:52:44.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3910/859690/dynamic_spectra/LOFAR_20220511_165244_LBA_OUTER_S0.fits,2022-05-11,16:52:44.000000,859690_2022-05-11_16:52:44.000000,3
244,859690_2022-05-11_17:07:44.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3910/859690/dynamic_spectra/LOFAR_20220511_170744_LBA_OUTER_S0.fits,2022-05-11,17:07:44.000000,859690_2022-05-11_17:07:44.000000,3
241,859690_2022-05-11_17:22:44.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3910/859690/dynamic_spectra/LOFAR_20220511_172244_LBA_OUTER_S0.fits,2022-05-11,17:22:44.000000,859690_2022-05-11_17:22:44.000000,3
575,859702_2022-05-12_06:30:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3959/859702/dynamic_spectra/LOFAR_20220512_063000_LBA_OUTER_S0.fits,2022-05-12,06:30:00.000000,859702_2022-05-12_06:30:00.000000,3
593,859702_2022-05-12_06:45:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3959/859702/dynamic_spectra/LOFAR_20220512_064500_LBA_OUTER_S0.fits,2022-05-12,06:45:00.000000,859702_2022-05-12_06:45:00.000000,3
3,859728_2022-05-12_07:00:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3044/859728/dynamic_spectra/LOFAR_20220512_070000_HBA_DUAL_S0.fits,2022-05-12,07:00:00.000000,859728_2022-05-12_07:00:00.000000,1
43,859726_2022-05-12_07:00:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3043/859726/dynamic_spectra/LOFAR_20220512_070000_LBA_OUTER.fits,2022-05-12,07:00:00.000000,859726_2022-05-12_07:00:00.000000,6
591,859702_2022-05-12_07:00:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3959/859702/dynamic_spectra/LOFAR_20220512_070000_LBA_OUTER_S0.fits,2022-05-12,07:00:00.000000,859702_2022-05-12_07:00:00.000000,1
349,859728_2022-05-12_07:15:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3044/859728/dynamic_spectra/LOFAR_20220512_071500_HBA_DUAL_S0.fits,2022-05-12,07:15:00.000000,859728_2022-05-12_07:15:00.000000,1
568,859702_2022-05-12_07:15:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3959/859702/dynamic_spectra/LOFAR_20220512_071500_LBA_OUTER_S0.fits,2022-05-12,07:15:00.000000,859702_2022-05-12_07:15:00.000000,1
4,859728_2022-05-12_07:30:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3044/859728/dynamic_spectra/LOFAR_20220512_073000_HBA_DUAL_S0.fits,2022-05-12,07:30:00.000000,859728_2022-05-12_07:30:00.000000,1
54,859726_2022-05-12_07:30:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3043/859726/dynamic_spectra/LOFAR_20220512_073000_LBA_OUTER.fits,2022-05-12,07:30:00.000000,859726_2022-05-12_07:30:00.000000,3
584,859702_2022-05-12_07:30:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3959/859702/dynamic_spectra/LOFAR_20220512_073000_LBA_OUTER_S0.fits,2022-05-12,07:30:00.000000,859702_2022-05-12_07:30:00.000000,3
354,859728_2022-05-12_07:45:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3044/859728/dynamic_spectra/LOFAR_20220512_074500_HBA_DUAL_S0.fits,2022-05-12,07:45:00.000000,859728_2022-05-12_07:45:00.000000,1
603,859702_2022-05-12_07:45:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3959/859702/dynamic_spectra/LOFAR_20220512_074500_LBA_OUTER_S0.fits,2022-05-12,07:45:00.000000,859702_2022-05-12_07:45:00.000000,3
14,859728_2022-05-12_08:00:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3044/859728/dynamic_spectra/LOFAR_20220512_080000_HBA_DUAL_S0.fits,2022-05-12,08:00:00.000000,859728_2022-05-12_08:00:00.000000,1
50,859726_2022-05-12_08:00:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3043/859726/dynamic_spectra/LOFAR_20220512_080000_LBA_OUTER.fits,2022-05-12,08:00:00.000000,859726_2022-05-12_08:00:00.000000,1
583,859702_2022-05-12_08:00:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3959/859702/dynamic_spectra/LOFAR_20220512_080000_LBA_OUTER_S0.fits,2022-05-12,08:00:00.000000,859702_2022-05-12_08:00:00.000000,1
356,859728_2022-05-12_08:15:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3044/859728/dynamic_spectra/LOFAR_20220512_081500_HBA_DUAL_S0.fits,2022-05-12,08:15:00.000000,859728_2022-05-12_08:15:00.000000,1
598,859702_2022-05-12_08:15:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3959/859702/dynamic_spectra/LOFAR_20220512_081500_LBA_OUTER_S0.fits,2022-05-12,08:15:00.000000,859702_2022-05-12_08:15:00.000000,1
11,859728_2022-05-12_08:30:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3044/859728/dynamic_spectra/LOFAR_20220512_083000_HBA_DUAL_S0.fits,2022-05-12,08:30:00.000000,859728_2022-05-12_08:30:00.000000,1
45,859726_2022-05-12_08:30:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3043/859726/dynamic_spectra/LOFAR_20220512_083000_LBA_OUTER.fits,2022-05-12,08:30:00.000000,859726_2022-05-12_08:30:00.000000,3
592,859702_2022-05-12_08:30:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3959/859702/dynamic_spectra/LOFAR_20220512_083000_LBA_OUTER_S0.fits,2022-05-12,08:30:00.000000,859702_2022-05-12_08:30:00.000000,1
345,859728_2022-05-12_08:45:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3044/859728/dynamic_spectra/LOFAR_20220512_084500_HBA_DUAL_S0.fits,2022-05-12,08:45:00.000000,859728_2022-05-12_08:45:00.000000,1
576,859702_2022-05-12_08:45:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3959/859702/dynamic_spectra/LOFAR_20220512_084500_LBA_OUTER_S0.fits,2022-05-12,08:45:00.000000,859702_2022-05-12_08:45:00.000000,3
9,859728_2022-05-12_09:00:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3044/859728/dynamic_spectra/LOFAR_20220512_090000_HBA_DUAL_S0.fits,2022-05-12,09:00:00.000000,859728_2022-05-12_09:00:00.000000,1
48,859726_2022-05-12_09:00:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3043/859726/dynamic_spectra/LOFAR_20220512_090000_LBA_OUTER.fits,2022-05-12,09:00:00.000000,859726_2022-05-12_09:00:00.000000,3
573,859702_2022-05-12_09:00:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3959/859702/dynamic_spectra/LOFAR_20220512_090000_LBA_OUTER_S0.fits,2022-05-12,09:00:00.000000,859702_2022-05-12_09:00:00.000000,3
353,859728_2022-05-12_09:15:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3044/859728/dynamic_spectra/LOFAR_20220512_091500_HBA_DUAL_S0.fits,2022-05-12,09:15:00.000000,859728_2022-05-12_09:15:00.000000,1
589,859702_2022-05-12_09:15:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3959/859702/dynamic_spectra/LOFAR_20220512_091500_LBA_OUTER_S0.fits,2022-05-12,09:15:00.000000,859702_2022-05-12_09:15:00.000000,1
8,859728_2022-05-12_09:30:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3044/859728/dynamic_spectra/LOFAR_20220512_093000_HBA_DUAL_S0.fits,2022-05-12,09:30:00.000000,859728_2022-05-12_09:30:00.000000,1
51,859726_2022-05-12_09:30:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3043/859726/dynamic_spectra/LOFAR_20220512_093000_LBA_OUTER.fits,2022-05-12,09:30:00.000000,859726_2022-05-12_09:30:00.000000,3
602,859702_2022-05-12_09:30:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3959/859702/dynamic_spectra/LOFAR_20220512_093000_LBA_OUTER_S0.fits,2022-05-12,09:30:00.000000,859702_2022-05-12_09:30:00.000000,1
351,859728_2022-05-12_09:45:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3044/859728/dynamic_spectra/LOFAR_20220512_094500_HBA_DUAL_S0.fits,2022-05-12,09:45:00.000000,859728_2022-05-12_09:45:00.000000,1
585,859702_2022-05-12_09:45:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3959/859702/dynamic_spectra/LOFAR_20220512_094500_LBA_OUTER_S0.fits,2022-05-12,09:45:00.000000,859702_2022-05-12_09:45:00.000000,3
12,859728_2022-05-12_10:00:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3044/859728/dynamic_spectra/LOFAR_20220512_100000_HBA_DUAL_S0.fits,2022-05-12,10:00:00.000000,859728_2022-05-12_10:00:00.000000,1
52,859726_2022-05-12_10:00:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3043/859726/dynamic_spectra/LOFAR_20220512_100000_LBA_OUTER.fits,2022-05-12,10:00:00.000000,859726_2022-05-12_10:00:00.000000,3
599,859702_2022-05-12_10:00:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3959/859702/dynamic_spectra/LOFAR_20220512_100000_LBA_OUTER_S0.fits,2022-05-12,10:00:00.000000,859702_2022-05-12_10:00:00.000000,3
347,859728_2022-05-12_10:15:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3044/859728/dynamic_spectra/LOFAR_20220512_101500_HBA_DUAL_S0.fits,2022-05-12,10:15:00.000000,859728_2022-05-12_10:15:00.000000,1
582,859702_2022-05-12_10:15:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3959/859702/dynamic_spectra/LOFAR_20220512_101500_LBA_OUTER_S0.fits,2022-05-12,10:15:00.000000,859702_2022-05-12_10:15:00.000000,3
13,859728_2022-05-12_10:30:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3044/859728/dynamic_spectra/LOFAR_20220512_103000_HBA_DUAL_S0.fits,2022-05-12,10:30:00.000000,859728_2022-05-12_10:30:00.000000,1
47,859726_2022-05-12_10:30:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3043/859726/dynamic_spectra/LOFAR_20220512_103000_LBA_OUTER.fits,2022-05-12,10:30:00.000000,859726_2022-05-12_10:30:00.000000,3
567,859702_2022-05-12_10:30:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3959/859702/dynamic_spectra/LOFAR_20220512_103000_LBA_OUTER_S0.fits,2022-05-12,10:30:00.000000,859702_2022-05-12_10:30:00.000000,3
355,859728_2022-05-12_10:45:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3044/859728/dynamic_spectra/LOFAR_20220512_104500_HBA_DUAL_S0.fits,2022-05-12,10:45:00.000000,859728_2022-05-12_10:45:00.000000,1
590,859702_2022-05-12_10:45:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3959/859702/dynamic_spectra/LOFAR_20220512_104500_LBA_OUTER_S0.fits,2022-05-12,10:45:00.000000,859702_2022-05-12_10:45:00.000000,1
7,859728_2022-05-12_11:00:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3044/859728/dynamic_spectra/LOFAR_20220512_110000_HBA_DUAL_S0.fits,2022-05-12,11:00:00.000000,859728_2022-05-12_11:00:00.000000,1
46,859726_2022-05-12_11:00:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3043/859726/dynamic_spectra/LOFAR_20220512_110000_LBA_OUTER.fits,2022-05-12,11:00:00.000000,859726_2022-05-12_11:00:00.000000,3
588,859702_2022-05-12_11:00:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3959/859702/dynamic_spectra/LOFAR_20220512_110000_LBA_OUTER_S0.fits,2022-05-12,11:00:00.000000,859702_2022-05-12_11:00:00.000000,1
344,859728_2022-05-12_11:15:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3044/859728/dynamic_spectra/LOFAR_20220512_111500_HBA_DUAL_S0.fits,2022-05-12,11:15:00.000000,859728_2022-05-12_11:15:00.000000,1
574,859702_2022-05-12_11:15:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3959/859702/dynamic_spectra/LOFAR_20220512_111500_LBA_OUTER_S0.fits,2022-05-12,11:15:00.000000,859702_2022-05-12_11:15:00.000000,3
10,859728_2022-05-12_11:30:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3044/859728/dynamic_spectra/LOFAR_20220512_113000_HBA_DUAL_S0.fits,2022-05-12,11:30:00.000000,859728_2022-05-12_11:30:00.000000,1
49,859726_2022-05-12_11:30:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3043/859726/dynamic_spectra/LOFAR_20220512_113000_LBA_OUTER.fits,2022-05-12,11:30:00.000000,859726_2022-05-12_11:30:00.000000,3
577,859702_2022-05-12_11:30:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3959/859702/dynamic_spectra/LOFAR_20220512_113000_LBA_OUTER_S0.fits,2022-05-12,11:30:00.000000,859702_2022-05-12_11:30:00.000000,1
358,859728_2022-05-12_11:45:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3044/859728/dynamic_spectra/LOFAR_20220512_114500_HBA_DUAL_S0.fits,2022-05-12,11:45:00.000000,859728_2022-05-12_11:45:00.000000,1
601,859702_2022-05-12_11:45:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3959/859702/dynamic_spectra/LOFAR_20220512_114500_LBA_OUTER_S0.fits,2022-05-12,11:45:00.000000,859702_2022-05-12_11:45:00.000000,3
2,859728_2022-05-12_12:00:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3044/859728/dynamic_spectra/LOFAR_20220512_120000_HBA_DUAL_S0.fits,2022-05-12,12:00:00.000000,859728_2022-05-12_12:00:00.000000,2
55,859726_2022-05-12_12:00:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3043/859726/dynamic_spectra/LOFAR_20220512_120000_LBA_OUTER.fits,2022-05-12,12:00:00.000000,859726_2022-05-12_12:00:00.000000,3
581,859702_2022-05-12_12:00:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3959/859702/dynamic_spectra/LOFAR_20220512_120000_LBA_OUTER_S0.fits,2022-05-12,12:00:00.000000,859702_2022-05-12_12:00:00.000000,3
357,859728_2022-05-12_12:15:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3044/859728/dynamic_spectra/LOFAR_20220512_121500_HBA_DUAL_S0.fits,2022-05-12,12:15:00.000000,859728_2022-05-12_12:15:00.000000,1
605,859702_2022-05-12_12:15:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3959/859702/dynamic_spectra/LOFAR_20220512_121500_LBA_OUTER_S0.fits,2022-05-12,12:15:00.000000,859702_2022-05-12_12:15:00.000000,3
6,859728_2022-05-12_12:30:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3044/859728/dynamic_spectra/LOFAR_20220512_123000_HBA_DUAL_S0.fits,2022-05-12,12:30:00.000000,859728_2022-05-12_12:30:00.000000,1
42,859726_2022-05-12_12:30:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3043/859726/dynamic_spectra/LOFAR_20220512_123000_LBA_OUTER.fits,2022-05-12,12:30:00.000000,859726_2022-05-12_12:30:00.000000,3
587,859702_2022-05-12_12:30:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3959/859702/dynamic_spectra/LOFAR_20220512_123000_LBA_OUTER_S0.fits,2022-05-12,12:30:00.000000,859702_2022-05-12_12:30:00.000000,3
346,859728_2022-05-12_12:45:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3044/859728/dynamic_spectra/LOFAR_20220512_124500_HBA_DUAL_S0.fits,2022-05-12,12:45:00.000000,859728_2022-05-12_12:45:00.000000,1
569,859702_2022-05-12_12:45:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3959/859702/dynamic_spectra/LOFAR_20220512_124500_LBA_OUTER_S0.fits,2022-05-12,12:45:00.000000,859702_2022-05-12_12:45:00.000000,3
0,859728_2022-05-12_13:00:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3044/859728/dynamic_spectra/LOFAR_20220512_130000_HBA_DUAL_S0.fits,2022-05-12,13:00:00.000000,859728_2022-05-12_13:00:00.000000,1
41,859726_2022-05-12_13:00:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3043/859726/dynamic_spectra/LOFAR_20220512_130000_LBA_OUTER.fits,2022-05-12,13:00:00.000000,859726_2022-05-12_13:00:00.000000,3
571,859702_2022-05-12_13:00:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3959/859702/dynamic_spectra/LOFAR_20220512_130000_LBA_OUTER_S0.fits,2022-05-12,13:00:00.000000,859702_2022-05-12_13:00:00.000000,1
352,859728_2022-05-12_13:15:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3044/859728/dynamic_spectra/LOFAR_20220512_131500_HBA_DUAL_S0.fits,2022-05-12,13:15:00.000000,859728_2022-05-12_13:15:00.000000,1
595,859702_2022-05-12_13:15:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3959/859702/dynamic_spectra/LOFAR_20220512_131500_LBA_OUTER_S0.fits,2022-05-12,13:15:00.000000,859702_2022-05-12_13:15:00.000000,1
1,859728_2022-05-12_13:30:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3044/859728/dynamic_spectra/LOFAR_20220512_133000_HBA_DUAL_S0.fits,2022-05-12,13:30:00.000000,859728_2022-05-12_13:30:00.000000,1
53,859726_2022-05-12_13:30:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3043/859726/dynamic_spectra/LOFAR_20220512_133000_LBA_OUTER.fits,2022-05-12,13:30:00.000000,859726_2022-05-12_13:30:00.000000,6
597,859702_2022-05-12_13:30:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3959/859702/dynamic_spectra/LOFAR_20220512_133000_LBA_OUTER_S0.fits,2022-05-12,13:30:00.000000,859702_2022-05-12_13:30:00.000000,1
350,859728_2022-05-12_13:45:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3044/859728/dynamic_spectra/LOFAR_20220512_134500_HBA_DUAL_S0.fits,2022-05-12,13:45:00.000000,859728_2022-05-12_13:45:00.000000,1
579,859702_2022-05-12_13:45:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3959/859702/dynamic_spectra/LOFAR_20220512_134500_LBA_OUTER_S0.fits,2022-05-12,13:45:00.000000,859702_2022-05-12_13:45:00.000000,1
5,859728_2022-05-12_14:00:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3044/859728/dynamic_spectra/LOFAR_20220512_140000_HBA_DUAL_S0.fits,2022-05-12,14:00:00.000000,859728_2022-05-12_14:00:00.000000,1
44,859726_2022-05-12_14:00:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3043/859726/dynamic_spectra/LOFAR_20220512_140000_LBA_OUTER.fits,2022-05-12,14:00:00.000000,859726_2022-05-12_14:00:00.000000,3
578,859702_2022-05-12_14:00:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3959/859702/dynamic_spectra/LOFAR_20220512_140000_LBA_OUTER_S0.fits,2022-05-12,14:00:00.000000,859702_2022-05-12_14:00:00.000000,1
359,859728_2022-05-12_14:15:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3044/859728/dynamic_spectra/LOFAR_20220512_141500_HBA_DUAL_S0.fits,2022-05-12,14:15:00.000000,859728_2022-05-12_14:15:00.000000,1
604,859702_2022-05-12_14:15:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3959/859702/dynamic_spectra/LOFAR_20220512_141500_LBA_OUTER_S0.fits,2022-05-12,14:15:00.000000,859702_2022-05-12_14:15:00.000000,1
348,859728_2022-05-12_14:30:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3044/859728/dynamic_spectra/LOFAR_20220512_143000_HBA_DUAL_S0.fits,2022-05-12,14:30:00.000000,859728_2022-05-12_14:30:00.000000,1
586,859702_2022-05-12_14:30:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3959/859702/dynamic_spectra/LOFAR_20220512_143000_LBA_OUTER_S0.fits,2022-05-12,14:30:00.000000,859702_2022-05-12_14:30:00.000000,1
572,859702_2022-05-12_14:45:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3959/859702/dynamic_spectra/LOFAR_20220512_144500_LBA_OUTER_S0.fits,2022-05-12,14:45:00.000000,859702_2022-05-12_14:45:00.000000,1
570,859702_2022-05-12_15:00:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3959/859702/dynamic_spectra/LOFAR_20220512_150000_LBA_OUTER_S0.fits,2022-05-12,15:00:00.000000,859702_2022-05-12_15:00:00.000000,3
594,859702_2022-05-12_15:15:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3959/859702/dynamic_spectra/LOFAR_20220512_151500_LBA_OUTER_S0.fits,2022-05-12,15:15:00.000000,859702_2022-05-12_15:15:00.000000,1
596,859702_2022-05-12_15:30:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3959/859702/dynamic_spectra/LOFAR_20220512_153000_LBA_OUTER_S0.fits,2022-05-12,15:30:00.000000,859702_2022-05-12_15:30:00.000000,1
580,859702_2022-05-12_15:45:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3959/859702/dynamic_spectra/LOFAR_20220512_154500_LBA_OUTER_S0.fits,2022-05-12,15:45:00.000000,859702_2022-05-12_15:45:00.000000,1
600,859702_2022-05-12_16:00:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3959/859702/dynamic_spectra/LOFAR_20220512_160000_LBA_OUTER_S0.fits,2022-05-12,16:00:00.000000,859702_2022-05-12_16:00:00.000000,1
524,859736_2022-05-13_06:30:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3708/859736/dynamic_spectra/LOFAR_20220513_063000_LBA_OUTER_S0.fits,2022-05-13,06:30:00.000000,859736_2022-05-13_06:30:00.000000,3
506,859736_2022-05-13_06:45:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3708/859736/dynamic_spectra/LOFAR_20220513_064500_LBA_OUTER_S0.fits,2022-05-13,06:45:00.000000,859736_2022-05-13_06:45:00.000000,3
505,859736_2022-05-13_07:00:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3708/859736/dynamic_spectra/LOFAR_20220513_070000_LBA_OUTER_S0.fits,2022-05-13,07:00:00.000000,859736_2022-05-13_07:00:00.000000,3
518,859736_2022-05-13_07:15:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3708/859736/dynamic_spectra/LOFAR_20220513_071500_LBA_OUTER_S0.fits,2022-05-13,07:15:00.000000,859736_2022-05-13_07:15:00.000000,3
514,859736_2022-05-13_07:30:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3708/859736/dynamic_spectra/LOFAR_20220513_073000_LBA_OUTER_S0.fits,2022-05-13,07:30:00.000000,859736_2022-05-13_07:30:00.000000,3
496,859736_2022-05-13_07:45:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3708/859736/dynamic_spectra/LOFAR_20220513_074500_LBA_OUTER_S0.fits,2022-05-13,07:45:00.000000,859736_2022-05-13_07:45:00.000000,3
515,859736_2022-05-13_08:00:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3708/859736/dynamic_spectra/LOFAR_20220513_080000_LBA_OUTER_S0.fits,2022-05-13,08:00:00.000000,859736_2022-05-13_08:00:00.000000,3
492,859736_2022-05-13_08:15:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3708/859736/dynamic_spectra/LOFAR_20220513_081500_LBA_OUTER_S0.fits,2022-05-13,08:15:00.000000,859736_2022-05-13_08:15:00.000000,1
504,859736_2022-05-13_08:30:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/3708/859736/dynamic_spectra/LOFAR_20220513_083000_LBA_OUTER_S0.fits,2022-05-13,08:30:00.000000,859736_2022-05-13_08:30:00.000000,1
