Index,Date,URL,date,time,key,labels
45657.0,2042220_2024-07-04_14:41:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12772/2042220/dynamic_spectra/LOFAR_20240704_144100_LBA_OUTER_S0.fits,2024-07-04,14:41:00.000000,2042220_2024-07-04_14:41:00.000000,2
45289.0,2042274_2024-07-13_12:34:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12757/2042274/dynamic_spectra/LOFAR_20240713_123400_LBA_OUTER_S0.fits,2024-07-13,12:34:00.000000,2042274_2024-07-13_12:34:00.000000,2
45280.0,2042274_2024-07-13_12:49:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12757/2042274/dynamic_spectra/LOFAR_20240713_124900_LBA_OUTER_S0.fits,2024-07-13,12:49:00.000000,2042274_2024-07-13_12:49:00.000000,2
45585.0,2042956_2024-07-16_13:15:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12770/2042956/dynamic_spectra/LOFAR_20240716_131500_LBA_OUTER_S0.fits,2024-07-16,13:15:00.000000,2042956_2024-07-16_13:15:00.000000,2
45597.0,2042956_2024-07-16_13:30:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12770/2042956/dynamic_spectra/LOFAR_20240716_133000_LBA_OUTER_S0.fits,2024-07-16,13:30:00.000000,2042956_2024-07-16_13:30:00.000000,2
45620.0,2042956_2024-07-16_13:45:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12770/2042956/dynamic_spectra/LOFAR_20240716_134500_LBA_OUTER_S0.fits,2024-07-16,13:45:00.000000,2042956_2024-07-16_13:45:00.000000,2
46275.0,2042298_2024-07-17_06:23:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12789/2042298/dynamic_spectra/LOFAR_20240717_062300_LBA_OUTER_S0.fits,2024-07-17,06:23:00.000000,2042298_2024-07-17_06:23:00.000000,2
46252.0,2042298_2024-07-17_06:38:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12789/2042298/dynamic_spectra/LOFAR_20240717_063800_LBA_OUTER_S0.fits,2024-07-17,06:38:00.000000,2042298_2024-07-17_06:38:00.000000,2
46267.0,2042298_2024-07-17_06:53:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12789/2042298/dynamic_spectra/LOFAR_20240717_065300_LBA_OUTER_S0.fits,2024-07-17,06:53:00.000000,2042298_2024-07-17_06:53:00.000000,2
46283.0,2042298_2024-07-17_07:08:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12789/2042298/dynamic_spectra/LOFAR_20240717_070800_LBA_OUTER_S0.fits,2024-07-17,07:08:00.000000,2042298_2024-07-17_07:08:00.000000,2
45966.0,2042322_2024-07-21_16:27:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12784/2042322/dynamic_spectra/LOFAR_20240721_162700_LBA_OUTER_S0.fits,2024-07-21,16:27:00.000000,2042322_2024-07-21_16:27:00.000000,2
46188.0,2042328_2024-07-22_09:13:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12804/2042328/dynamic_spectra/LOFAR_20240722_091300_LBA_OUTER_S0.fits,2024-07-22,09:13:00.000000,2042328_2024-07-22_09:13:00.000000,2
46180.0,2042328_2024-07-22_09:28:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12804/2042328/dynamic_spectra/LOFAR_20240722_092800_LBA_OUTER_S0.fits,2024-07-22,09:28:00.000000,2042328_2024-07-22_09:28:00.000000,2
46672.0,2042340_2024-07-24_07:46:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12806/2042340/dynamic_spectra/LOFAR_20240724_074600_LBA_OUTER_S0.fits,2024-07-24,07:46:00.000000,2042340_2024-07-24_07:46:00.000000,2
46714.0,2042340_2024-07-24_17:16:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12806/2042340/dynamic_spectra/LOFAR_20240724_171600_LBA_OUTER_S0.fits,2024-07-24,17:16:00.000000,2042340_2024-07-24_17:16:00.000000,2
46685.0,2042340_2024-07-24_17:31:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12806/2042340/dynamic_spectra/LOFAR_20240724_173100_LBA_OUTER_S0.fits,2024-07-24,17:31:00.000000,2042340_2024-07-24_17:31:00.000000,2
46650.0,2042358_2024-07-27_05:34:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12811/2042358/dynamic_spectra/LOFAR_20240727_053400_LBA_OUTER_S0.fits,2024-07-27,05:34:00.000000,2042358_2024-07-27_05:34:00.000000,2
46653.0,2042358_2024-07-27_05:49:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12811/2042358/dynamic_spectra/LOFAR_20240727_054900_LBA_OUTER_S0.fits,2024-07-27,05:49:00.000000,2042358_2024-07-27_05:49:00.000000,2
46558.0,2042370_2024-07-29_12:52:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12817/2042370/dynamic_spectra/LOFAR_20240729_125200_LBA_OUTER_S0.fits,2024-07-29,12:52:00.000000,2042370_2024-07-29_12:52:00.000000,2
46569.0,2042370_2024-07-29_13:07:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12817/2042370/dynamic_spectra/LOFAR_20240729_130700_LBA_OUTER_S0.fits,2024-07-29,13:07:00.000000,2042370_2024-07-29_13:07:00.000000,2
49159.0,2043545_2024-08-01_07:11:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/13848/2043545/dynamic_spectra/LOFAR_20240801_071100_LBA_OUTER_S0.fits,2024-08-01,07:11:00.000000,2043545_2024-08-01_07:11:00.000000,2
47172.0,2043569_2024-08-05_05:16:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/13774/2043569/dynamic_spectra/LOFAR_20240805_051600_LBA_OUTER_S0.fits,2024-08-05,05:16:00.000000,2043569_2024-08-05_05:16:00.000000,2
47149.0,2043569_2024-08-05_05:31:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/13774/2043569/dynamic_spectra/LOFAR_20240805_053100_LBA_OUTER_S0.fits,2024-08-05,05:31:00.000000,2043569_2024-08-05_05:31:00.000000,2
47152.0,2043569_2024-08-05_13:31:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/13774/2043569/dynamic_spectra/LOFAR_20240805_133100_LBA_OUTER_S0.fits,2024-08-05,13:31:00.000000,2043569_2024-08-05_13:31:00.000000,2
48050.0,2043850_2024-08-09_12:07:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/13784/2043850/dynamic_spectra/LOFAR_20240809_120700_LBA_OUTER_S0.fits,2024-08-09,12:07:00.000000,2043850_2024-08-09_12:07:00.000000,2
48706.0,2044342_2024-08-14_06:50:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/13835/2044342/dynamic_spectra/LOFAR_20240814_065000_LBA_OUTER_S0.fits,2024-08-14,06:50:00.000000,2044342_2024-08-14_06:50:00.000000,2
48719.0,2044342_2024-08-14_07:05:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/13835/2044342/dynamic_spectra/LOFAR_20240814_070500_LBA_OUTER_S0.fits,2024-08-14,07:05:00.000000,2044342_2024-08-14_07:05:00.000000,2
,,,18/07/23,17:38,2022439_2023-07-18_17:38:01.000000,2
