Index,Date,URL,date,time,key,timestamp_dt,label,label_int
29832,2028681_2024-01-12_13:13:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/5699/2028681/dynamic_spectra/LOFAR_20240112_131300_LBA_OUTER_S0.fits,2024-01-12,13:13:00.000000,2028681_2024-01-12_13:13:00.000000,2024-01-12 13:13:00,III/1,3
30997,2028741_2024-01-22_13:25:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/5733/2028741/dynamic_spectra/LOFAR_20240122_132500_LBA_OUTER_S0.fits,2024-01-22,13:25:00.000000,2028741_2024-01-22_13:25:00.000000,2024-01-22 13:25:00,III/1,3
30612,2028684_2024-01-12_14:39:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/5701/2028684/dynamic_spectra/LOFAR_20240112_143900_LBA_OUTER_S0.fits,2024-01-12,14:39:00.000000,2028684_2024-01-12_14:39:00.000000,2024-01-12 14:39:00,III/1,3
30614,2028684_2024-01-12_23:24:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/5701/2028684/dynamic_spectra/LOFAR_20240112_232400_LBA_OUTER_S0.fits,2024-01-12,23:24:00.000000,2028684_2024-01-12_23:24:00.000000,2024-01-12 23:24:00,III/1,3
30615,2028684_2024-01-12_23:39:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/5701/2028684/dynamic_spectra/LOFAR_20240112_233900_LBA_OUTER_S0.fits,2024-01-12,23:39:00.000000,2028684_2024-01-12_23:39:00.000000,2024-01-12 23:39:00,III/1,3
30558,2028684_2024-01-13_00:39:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/5701/2028684/dynamic_spectra/LOFAR_20240113_003900_LBA_OUTER_S0.fits,2024-01-13,00:39:00.000000,2028684_2024-01-13_00:39:00.000000,2024-01-13 00:39:00,III/2,3
30568,2028684_2024-01-13_01:54:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/5701/2028684/dynamic_spectra/LOFAR_20240113_015400_LBA_OUTER_S0.fits,2024-01-13,01:54:00.000000,2028684_2024-01-13_01:54:00.000000,2024-01-13 01:54:00,III/3,3
30579,2028684_2024-01-13_03:39:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/5701/2028684/dynamic_spectra/LOFAR_20240113_033900_LBA_OUTER_S0.fits,2024-01-13,03:39:00.000000,2028684_2024-01-13_03:39:00.000000,2024-01-13 03:39:00,III/1,3
30606,2028684_2024-01-13_07:09:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/5701/2028684/dynamic_spectra/LOFAR_20240113_070900_LBA_OUTER_S0.fits,2024-01-13,07:09:00.000000,2028684_2024-01-13_07:09:00.000000,2024-01-13 07:09:00,III/2,3
30605,2028684_2024-01-13_08:24:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/5701/2028684/dynamic_spectra/LOFAR_20240113_082400_LBA_OUTER_S0.fits,2024-01-13,08:24:00.000000,2028684_2024-01-13_08:24:00.000000,2024-01-13 08:24:00,III/2,3
30563,2028684_2024-01-13_09:09:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/5701/2028684/dynamic_spectra/LOFAR_20240113_090900_LBA_OUTER_S0.fits,2024-01-13,09:09:00.000000,2028684_2024-01-13_09:09:00.000000,2024-01-13 09:09:00,III/1,3
29842,2028687_2024-01-13_11:57:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/5703/2028687/dynamic_spectra/LOFAR_20240113_115700_LBA_OUTER_S0.fits,2024-01-13,11:57:00.000000,2028687_2024-01-13_11:57:00.000000,2024-01-13 11:57:00,III/2,3
30307,2028690_2024-01-13_13:57:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/5704/2028690/dynamic_spectra/LOFAR_20240113_135700_LBA_OUTER_S0.fits,2024-01-13,13:57:00.000000,2028690_2024-01-13_13:57:00.000000,2024-01-13 13:57:00,III/2,3
30241,2028690_2024-01-13_14:42:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/5704/2028690/dynamic_spectra/LOFAR_20240113_144200_LBA_OUTER_S0.fits,2024-01-13,14:42:00.000000,2028690_2024-01-13_14:42:00.000000,2024-01-13 14:42:00,III/1,3
30256,2028690_2024-01-13_15:42:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/5704/2028690/dynamic_spectra/LOFAR_20240113_154200_LBA_OUTER_S0.fits,2024-01-13,15:42:00.000000,2028690_2024-01-13_15:42:00.000000,2024-01-13 15:42:00,III/1,3
30556,2028684_2024-01-12_17:24:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/5701/2028684/dynamic_spectra/LOFAR_20240112_172400_LBA_OUTER_S0.fits,2024-01-12,17:24:00.000000,2028684_2024-01-12_17:24:00.000000,2024-01-12 17:24:00,III/1,3
29805,2028672_2024-01-10_18:50:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/5695/2028672/dynamic_spectra/LOFAR_20240110_185000_LBA_OUTER_S0.fits,2024-01-10,18:50:00.000000,2028672_2024-01-10_18:50:00.000000,2024-01-10 18:50:00,III/3,3
31043,2028747_2024-01-23_10:53:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/5735/2028747/dynamic_spectra/LOFAR_20240123_105300_LBA_OUTER_S0.fits,2024-01-23,10:53:00.000000,2028747_2024-01-23_10:53:00.000000,2024-01-23 10:53:00,III/1,3
34754,2028750_2024-01-23_17:07:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/5736/2028750/dynamic_spectra/LOFAR_20240123_170700_LBA_OUTER_S0.fits,2024-01-23,17:07:00.000000,2028750_2024-01-23_17:07:00.000000,2024-01-23 17:07:00,III/1,3
31503,2028780_2024-01-29_07:35:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/5751/2028780/dynamic_spectra/LOFAR_20240129_073500_LBA_OUTER_S0.fits,2024-01-29,07:35:00.000000,2028780_2024-01-29_07:35:00.000000,2024-01-29 07:35:00,III/1,3
31455,2028780_2024-01-29_07:50:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/5751/2028780/dynamic_spectra/LOFAR_20240129_075000_LBA_OUTER_S0.fits,2024-01-29,07:50:00.000000,2028780_2024-01-29_07:50:00.000000,2024-01-29 07:50:00,III/1,3
31505,2028780_2024-01-29_08:05:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/5751/2028780/dynamic_spectra/LOFAR_20240129_080500_LBA_OUTER_S0.fits,2024-01-29,08:05:00.000000,2028780_2024-01-29_08:05:00.000000,2024-01-29 08:05:00,III/1,3
33977,2028783_2024-01-29_09:55:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/5752/2028783/dynamic_spectra/LOFAR_20240129_095500_LBA_OUTER_S0.fits,2024-01-29,09:55:00.000000,2028783_2024-01-29_09:55:00.000000,2024-01-29 09:55:00,III/2,3
34092,2028786_2024-01-29_14:53:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/5754/2028786/dynamic_spectra/LOFAR_20240129_145300_LBA_OUTER_S0.fits,2024-01-29,14:53:00.000000,2028786_2024-01-29_14:53:00.000000,2024-01-29 14:53:00,III/2,3
34080,2028786_2024-01-29_15:08:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/5754/2028786/dynamic_spectra/LOFAR_20240129_150800_LBA_OUTER_S0.fits,2024-01-29,15:08:00.000000,2028786_2024-01-29_15:08:00.000000,2024-01-29 15:08:00,III/2,3
34132,2028786_2024-01-29_16:08:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/5754/2028786/dynamic_spectra/LOFAR_20240129_160800_LBA_OUTER_S0.fits,2024-01-29,16:08:00.000000,2028786_2024-01-29_16:08:00.000000,2024-01-29 16:08:00,III/1,3
34103,2028786_2024-01-29_16:23:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/5754/2028786/dynamic_spectra/LOFAR_20240129_162300_LBA_OUTER_S0.fits,2024-01-29,16:23:00.000000,2028786_2024-01-29_16:23:00.000000,2024-01-29 16:23:00,III/1,3
34088,2028786_2024-01-29_20:38:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/5754/2028786/dynamic_spectra/LOFAR_20240129_203800_LBA_OUTER_S0.fits,2024-01-29,20:38:00.000000,2028786_2024-01-29_20:38:00.000000,2024-01-29 20:38:00,III/1,3
34136,2028786_2024-01-30_00:38:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/5754/2028786/dynamic_spectra/LOFAR_20240130_003800_LBA_OUTER_S0.fits,2024-01-30,00:38:00.000000,2028786_2024-01-30_00:38:00.000000,2024-01-30 00:38:00,III/2,3
34081,2028786_2024-01-30_00:53:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/5754/2028786/dynamic_spectra/LOFAR_20240130_005300_LBA_OUTER_S0.fits,2024-01-30,00:53:00.000000,2028786_2024-01-30_00:53:00.000000,2024-01-30 00:53:00,III/2,3
34093,2028786_2024-01-30_01:08:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/5754/2028786/dynamic_spectra/LOFAR_20240130_010800_LBA_OUTER_S0.fits,2024-01-30,01:08:00.000000,2028786_2024-01-30_01:08:00.000000,2024-01-30 01:08:00,III/2,3
34119,2028786_2024-01-30_02:23:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/5754/2028786/dynamic_spectra/LOFAR_20240130_022300_LBA_OUTER_S0.fits,2024-01-30,02:23:00.000000,2028786_2024-01-30_02:23:00.000000,2024-01-30 02:23:00,III/2,3
34131,2028786_2024-01-30_03:53:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/5754/2028786/dynamic_spectra/LOFAR_20240130_035300_LBA_OUTER_S0.fits,2024-01-30,03:53:00.000000,2028786_2024-01-30_03:53:00.000000,2024-01-30 03:53:00,III/1,3
34097,2028786_2024-01-30_07:53:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/5754/2028786/dynamic_spectra/LOFAR_20240130_075300_LBA_OUTER_S0.fits,2024-01-30,07:53:00.000000,2028786_2024-01-30_07:53:00.000000,2024-01-30 07:53:00,III/1,3
31421,2028789_2024-01-30_09:38:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/5755/2028789/dynamic_spectra/LOFAR_20240130_093800_LBA_OUTER_S0.fits,2024-01-30,09:38:00.000000,2028789_2024-01-30_09:38:00.000000,2024-01-30 09:38:00,III/2,3
31419,2028789_2024-01-30_11:53:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/5755/2028789/dynamic_spectra/LOFAR_20240130_115300_LBA_OUTER_S0.fits,2024-01-30,11:53:00.000000,2028789_2024-01-30_11:53:00.000000,2024-01-30 11:53:00,III/1,3
31685,2028792_2024-01-30_15:26:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/5757/2028792/dynamic_spectra/LOFAR_20240130_152600_LBA_OUTER_S0.fits,2024-01-30,15:26:00.000000,2028792_2024-01-30_15:26:00.000000,2024-01-30 15:26:00,III/1,3
31695,2028792_2024-01-30_18:56:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/5757/2028792/dynamic_spectra/LOFAR_20240130_185600_LBA_OUTER_S0.fits,2024-01-30,18:56:00.000000,2028792_2024-01-30_18:56:00.000000,2024-01-30 18:56:00,III/1,3
31712,2028792_2024-01-30_19:56:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/5757/2028792/dynamic_spectra/LOFAR_20240130_195600_LBA_OUTER_S0.fits,2024-01-30,19:56:00.000000,2028792_2024-01-30_19:56:00.000000,2024-01-30 19:56:00,III/1,3
31711,2028792_2024-01-30_22:56:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/5757/2028792/dynamic_spectra/LOFAR_20240130_225600_LBA_OUTER_S0.fits,2024-01-30,22:56:00.000000,2028792_2024-01-30_22:56:00.000000,2024-01-30 22:56:00,III/1,3
31717,2028792_2024-01-30_23:11:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/5757/2028792/dynamic_spectra/LOFAR_20240130_231100_LBA_OUTER_S0.fits,2024-01-30,23:11:00.000000,2028792_2024-01-30_23:11:00.000000,2024-01-30 23:11:00,III/1,3
31740,2028792_2024-01-31_00:41:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/5757/2028792/dynamic_spectra/LOFAR_20240131_004100_LBA_OUTER_S0.fits,2024-01-31,00:41:00.000000,2028792_2024-01-31_00:41:00.000000,2024-01-31 00:41:00,III/2,3
31732,2028792_2024-01-31_04:11:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/5757/2028792/dynamic_spectra/LOFAR_20240131_041100_LBA_OUTER_S0.fits,2024-01-31,04:11:00.000000,2028792_2024-01-31_04:11:00.000000,2024-01-31 04:11:00,III/2,3
31749,2028792_2024-01-31_05:11:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/5757/2028792/dynamic_spectra/LOFAR_20240131_051100_LBA_OUTER_S0.fits,2024-01-31,05:11:00.000000,2028792_2024-01-31_05:11:00.000000,2024-01-31 05:11:00,III/1,3
31462,2028780_2024-01-29_07:20:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/5751/2028780/dynamic_spectra/LOFAR_20240129_072000_LBA_OUTER_S0.fits,2024-01-29,07:20:00.000000,2028780_2024-01-29_07:20:00.000000,2024-01-29 07:20:00,III/1,3
31510,2028780_2024-01-29_02:05:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/5751/2028780/dynamic_spectra/LOFAR_20240129_020500_LBA_OUTER_S0.fits,2024-01-29,02:05:00.000000,2028780_2024-01-29_02:05:00.000000,2024-01-29 02:05:00,III/2,3
31502,2028780_2024-01-29_01:35:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/5751/2028780/dynamic_spectra/LOFAR_20240129_013500_LBA_OUTER_S0.fits,2024-01-29,01:35:00.000000,2028780_2024-01-29_01:35:00.000000,2024-01-29 01:35:00,III/1,3
31457,2028780_2024-01-29_01:20:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/5751/2028780/dynamic_spectra/LOFAR_20240129_012000_LBA_OUTER_S0.fits,2024-01-29,01:20:00.000000,2028780_2024-01-29_01:20:00.000000,2024-01-29 01:20:00,III/1,3
34783,2028750_2024-01-23_18:52:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/5736/2028750/dynamic_spectra/LOFAR_20240123_185200_LBA_OUTER_S0.fits,2024-01-23,18:52:00.000000,2028750_2024-01-23_18:52:00.000000,2024-01-23 18:52:00,III/1,3
34759,2028750_2024-01-23_20:52:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/5736/2028750/dynamic_spectra/LOFAR_20240123_205200_LBA_OUTER_S0.fits,2024-01-23,20:52:00.000000,2028750_2024-01-23_20:52:00.000000,2024-01-23 20:52:00,III/2,3
34790,2028750_2024-01-23_22:22:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/5736/2028750/dynamic_spectra/LOFAR_20240123_222200_LBA_OUTER_S0.fits,2024-01-23,22:22:00.000000,2028750_2024-01-23_22:22:00.000000,2024-01-23 22:22:00,III/2,3
34775,2028750_2024-01-24_08:07:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/5736/2028750/dynamic_spectra/LOFAR_20240124_080700_LBA_OUTER_S0.fits,2024-01-24,08:07:00.000000,2028750_2024-01-24_08:07:00.000000,2024-01-24 08:07:00,III/1,3
31033,2028753_2024-01-24_10:51:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/5738/2028753/dynamic_spectra/LOFAR_20240124_105100_LBA_OUTER_S0.fits,2024-01-24,10:51:00.000000,2028753_2024-01-24_10:51:00.000000,2024-01-24 10:51:00,III/2,3
31259,2028756_2024-01-24_22:55:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/5739/2028756/dynamic_spectra/LOFAR_20240124_225500_LBA_OUTER_S0.fits,2024-01-24,22:55:00.000000,2028756_2024-01-24_22:55:00.000000,2024-01-24 22:55:00,III/2,3
31242,2028756_2024-01-24_23:55:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/5739/2028756/dynamic_spectra/LOFAR_20240124_235500_LBA_OUTER_S0.fits,2024-01-24,23:55:00.000000,2028756_2024-01-24_23:55:00.000000,2024-01-24 23:55:00,III/1,3
31264,2028756_2024-01-25_01:40:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/5739/2028756/dynamic_spectra/LOFAR_20240125_014000_LBA_OUTER_S0.fits,2024-01-25,01:40:00.000000,2028756_2024-01-25_01:40:00.000000,2024-01-25 01:40:00,III/2,3
31213,2028756_2024-01-25_02:40:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/5739/2028756/dynamic_spectra/LOFAR_20240125_024000_LBA_OUTER_S0.fits,2024-01-25,02:40:00.000000,2028756_2024-01-25_02:40:00.000000,2024-01-25 02:40:00,III/1,3
31257,2028756_2024-01-25_02:55:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/5739/2028756/dynamic_spectra/LOFAR_20240125_025500_LBA_OUTER_S0.fits,2024-01-25,02:55:00.000000,2028756_2024-01-25_02:55:00.000000,2024-01-25 02:55:00,III/1,3
31208,2028756_2024-01-25_07:25:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/5739/2028756/dynamic_spectra/LOFAR_20240125_072500_LBA_OUTER_S0.fits,2024-01-25,07:25:00.000000,2028756_2024-01-25_07:25:00.000000,2024-01-25 07:25:00,III/2,3
31400,2028759_2024-01-25_09:34:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/5740/2028759/dynamic_spectra/LOFAR_20240125_093400_LBA_OUTER_S0.fits,2024-01-25,09:34:00.000000,2028759_2024-01-25_09:34:00.000000,2024-01-25 09:34:00,III/1,3
34771,2028750_2024-01-23_16:22:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/5736/2028750/dynamic_spectra/LOFAR_20240123_162200_LBA_OUTER_S0.fits,2024-01-23,16:22:00.000000,2028750_2024-01-23_16:22:00.000000,2024-01-23 16:22:00,III/2,3
31291,2028765_2024-01-26_12:17:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/5744/2028765/dynamic_spectra/LOFAR_20240126_121700_LBA_OUTER_S0.fits,2024-01-26,12:17:00.000000,2028765_2024-01-26_12:17:00.000000,2024-01-26 12:17:00,III/2,3
31641,2028774_2024-01-28_04:48:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/5748/2028774/dynamic_spectra/LOFAR_20240128_044800_LBA_OUTER_S0.fits,2024-01-28,04:48:00.000000,2028774_2024-01-28_04:48:00.000000,2024-01-28 04:48:00,III/1,3
31640,2028774_2024-01-28_06:33:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/5748/2028774/dynamic_spectra/LOFAR_20240128_063300_LBA_OUTER_S0.fits,2024-01-28,06:33:00.000000,2028774_2024-01-28_06:33:00.000000,2024-01-28 06:33:00,III/2,3
31646,2028774_2024-01-28_08:18:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/5748/2028774/dynamic_spectra/LOFAR_20240128_081800_LBA_OUTER_S0.fits,2024-01-28,08:18:00.000000,2028774_2024-01-28_08:18:00.000000,2024-01-28 08:18:00,III/1,3
31380,2028777_2024-01-28_08:57:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/5750/2028777/dynamic_spectra/LOFAR_20240128_085700_LBA_OUTER_S0.fits,2024-01-28,08:57:00.000000,2028777_2024-01-28_08:57:00.000000,2024-01-28 08:57:00,III/1,3
31373,2028777_2024-01-28_09:57:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/5750/2028777/dynamic_spectra/LOFAR_20240128_095700_LBA_OUTER_S0.fits,2024-01-28,09:57:00.000000,2028777_2024-01-28_09:57:00.000000,2024-01-28 09:57:00,III/2,3
31390,2028777_2024-01-28_10:12:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/5750/2028777/dynamic_spectra/LOFAR_20240128_101200_LBA_OUTER_S0.fits,2024-01-28,10:12:00.000000,2028777_2024-01-28_10:12:00.000000,2024-01-28 10:12:00,III/1,3
31474,2028780_2024-01-28_15:50:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/5751/2028780/dynamic_spectra/LOFAR_20240128_155000_LBA_OUTER_S0.fits,2024-01-28,15:50:00.000000,2028780_2024-01-28_15:50:00.000000,2024-01-28 15:50:00,III/1,3
31460,2028780_2024-01-28_16:05:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/5751/2028780/dynamic_spectra/LOFAR_20240128_160500_LBA_OUTER_S0.fits,2024-01-28,16:05:00.000000,2028780_2024-01-28_16:05:00.000000,2024-01-28 16:05:00,III/1,3
31501,2028780_2024-01-28_18:50:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/5751/2028780/dynamic_spectra/LOFAR_20240128_185000_LBA_OUTER_S0.fits,2024-01-28,18:50:00.000000,2028780_2024-01-28_18:50:00.000000,2024-01-28 18:50:00,III/1,3
31461,2028780_2024-01-28_19:35:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/5751/2028780/dynamic_spectra/LOFAR_20240128_193500_LBA_OUTER_S0.fits,2024-01-28,19:35:00.000000,2028780_2024-01-28_19:35:00.000000,2024-01-28 19:35:00,III/1,3
31498,2028780_2024-01-28_20:35:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/5751/2028780/dynamic_spectra/LOFAR_20240128_203500_LBA_OUTER_S0.fits,2024-01-28,20:35:00.000000,2028780_2024-01-28_20:35:00.000000,2024-01-28 20:35:00,III/1,3
31509,2028780_2024-01-28_22:20:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/5751/2028780/dynamic_spectra/LOFAR_20240128_222000_LBA_OUTER_S0.fits,2024-01-28,22:20:00.000000,2028780_2024-01-28_22:20:00.000000,2024-01-28 22:20:00,III/1,3
39278,2039168_2024-04-11_03:20:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12362/2039168/dynamic_spectra/LOFAR_20240411_032000_LBA_OUTER_S0.fits,2024-04-11,03:20:00.000000,2039168_2024-04-11_03:20:00.000000,2024-04-11 03:20:00,III/1,3
29788,2028672_2024-01-10_15:50:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/5695/2028672/dynamic_spectra/LOFAR_20240110_155000_LBA_OUTER_S0.fits,2024-01-10,15:50:00.000000,2028672_2024-01-10_15:50:00.000000,2024-01-10 15:50:00,III/1,3
29790,2028672_2024-01-10_15:05:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/5695/2028672/dynamic_spectra/LOFAR_20240110_150500_LBA_OUTER_S0.fits,2024-01-10,15:05:00.000000,2028672_2024-01-10_15:05:00.000000,2024-01-10 15:05:00,III/1,3
30518,2033594_2024-01-10_09:01:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/5718/2033594/dynamic_spectra/LOFAR_20240110_090100_LBA_OUTER_S0.fits,2024-01-10,09:01:00.000000,2033594_2024-01-10_09:01:00.000000,2024-01-10 09:01:00,III/1,3
28483,2028510_2023-12-15_00:06:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/5647/2028510/dynamic_spectra/LOFAR_20231215_000600_LBA_OUTER_S0.fits,2023-12-15,00:06:00.000000,2028510_2023-12-15_00:06:00.000000,2023-12-15 00:06:00,III/2,3
28511,2028510_2023-12-15_01:51:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/5647/2028510/dynamic_spectra/LOFAR_20231215_015100_LBA_OUTER_S0.fits,2023-12-15,01:51:00.000000,2028510_2023-12-15_01:51:00.000000,2023-12-15 01:51:00,III/2,3
28541,2028510_2023-12-15_09:06:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/5647/2028510/dynamic_spectra/LOFAR_20231215_090600_LBA_OUTER_S0.fits,2023-12-15,09:06:00.000000,2028510_2023-12-15_09:06:00.000000,2023-12-15 09:06:00,III/1,3
28444,2028513_2023-12-15_09:36:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/5648/2028513/dynamic_spectra/LOFAR_20231215_093600_LBA_OUTER_S0.fits,2023-12-15,09:36:00.000000,2028513_2023-12-15_09:36:00.000000,2023-12-15 09:36:00,III/1,3
28445,2028513_2023-12-15_09:51:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/5648/2028513/dynamic_spectra/LOFAR_20231215_095100_LBA_OUTER_S0.fits,2023-12-15,09:51:00.000000,2028513_2023-12-15_09:51:00.000000,2023-12-15 09:51:00,III/1,3
28442,2028513_2023-12-15_10:36:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/5648/2028513/dynamic_spectra/LOFAR_20231215_103600_LBA_OUTER_S0.fits,2023-12-15,10:36:00.000000,2028513_2023-12-15_10:36:00.000000,2023-12-15 10:36:00,III/1,3
28437,2028513_2023-12-15_11:51:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/5648/2028513/dynamic_spectra/LOFAR_20231215_115100_LBA_OUTER_S0.fits,2023-12-15,11:51:00.000000,2028513_2023-12-15_11:51:00.000000,2023-12-15 11:51:00,III/1,3
28650,2028516_2023-12-15_18:20:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/5650/2028516/dynamic_spectra/LOFAR_20231215_182000_LBA_OUTER_S0.fits,2023-12-15,18:20:00.000000,2028516_2023-12-15_18:20:00.000000,2023-12-15 18:20:00,III/1,3
